frame_id,location_id,timestamp,face_id,date,hour,day,month,weekday,location_encoded,face_encoded
FR600270,GYM,2025-09-13 20:12:00,F104427,2025-09-13,20,13,9,Saturday,3,2500
FR600271,AUDITORIUM,2025-09-20 16:03:00,F104234,2025-09-20,16,20,9,Saturday,1,2394
FR600272,CAF_01,2025-09-25 18:05:00,,2025-09-25,18,25,9,Thursday,2,2821
FR600273,LIB_ENT,2025-09-18 03:52:00,F102637,2025-09-18,3,18,9,Thursday,7,1496
FR600274,ADMIN_LOBBY,2025-09-01 02:17:00,F101676,2025-09-01,2,1,9,Monday,0,944
FR600275,GYM,2025-09-22 16:22:00,F103975,2025-09-22,16,22,9,Monday,3,2245
FR600276,HOSTEL_GATE,2025-09-19 18:04:00,F100295,2025-09-19,18,19,9,Friday,4,163
FR600277,HOSTEL_GATE,2025-09-14 00:44:00,F100205,2025-09-14,0,14,9,Sunday,4,111
FR600278,HOSTEL_GATE,2025-09-19 08:48:00,,2025-09-19,8,19,9,Friday,4,2821
FR600279,CAF_01,2025-09-24 21:58:00,,2025-09-24,21,24,9,Wednesday,2,2821
FR600280,GYM,2025-09-04 20:06:00,,2025-09-04,20,4,9,Thursday,3,2821
FR600281,CAF_01,2025-09-01 04:06:00,,2025-09-01,4,1,9,Monday,2,2821
FR600282,CAF_01,2025-09-16 10:49:00,F103672,2025-09-16,10,16,9,Tuesday,2,2066
FR600283,AUDITORIUM,2025-09-05 12:46:00,F102949,2025-09-05,12,5,9,Friday,1,1678
FR600284,GYM,2025-09-08 17:51:00,,2025-09-08,17,8,9,Monday,3,2821
FR600285,HOSTEL_GATE,2025-09-11 00:39:00,,2025-09-11,0,11,9,Thursday,4,2821
FR600286,LAB_305,2025-09-24 15:43:00,,2025-09-24,15,24,9,Wednesday,6,2821
FR600287,LAB_305,2025-09-09 12:19:00,F102654,2025-09-09,12,9,9,Tuesday,6,1509
FR600288,HOSTEL_GATE,2025-09-16 20:16:00,F100091,2025-09-16,20,16,9,Tuesday,4,49
FR600289,LAB_305,2025-08-31 20:14:00,F103616,2025-08-31,20,31,8,Sunday,6,2042
FR600290,AUDITORIUM,2025-09-09 22:12:00,F102964,2025-09-09,22,9,9,Tuesday,1,1690
FR600291,CAF_01,2025-09-18 21:35:00,F100074,2025-09-18,21,18,9,Thursday,2,41
FR600292,LIB_ENT,2025-09-25 08:26:00,,2025-09-25,8,25,9,Thursday,7,2821
FR600293,GYM,2025-09-18 18:28:00,F102602,2025-09-18,18,18,9,Thursday,3,1476
FR600294,HOSTEL_GATE,2025-09-05 22:24:00,,2025-09-05,22,5,9,Friday,4,2821
FR600295,LAB_305,2025-09-25 14:16:00,F100975,2025-09-25,14,25,9,Thursday,6,557
FR600296,CAF_01,2025-09-19 03:06:00,F103903,2025-09-19,3,19,9,Friday,2,2204
FR600297,LAB_101,2025-09-03 15:14:00,F101081,2025-09-03,15,3,9,Wednesday,5,621
FR600298,LAB_101,2025-08-28 18:21:00,,2025-08-28,18,28,8,Thursday,5,2821
FR600299,LAB_305,2025-08-29 18:50:00,F102661,2025-08-29,18,29,8,Friday,6,1512
FR600300,LAB_305,2025-09-16 20:04:00,,2025-09-16,20,16,9,Tuesday,6,2821
FR600301,AUDITORIUM,2025-09-13 06:14:00,,2025-09-13,6,13,9,Saturday,1,2821
FR600302,LAB_305,2025-09-11 02:36:00,,2025-09-11,2,11,9,Thursday,6,2821
FR600303,LIB_ENT,2025-09-23 00:58:00,F101264,2025-09-23,0,23,9,Tuesday,7,722
FR600304,HOSTEL_GATE,2025-08-31 18:07:00,F101773,2025-08-31,18,31,8,Sunday,4,998
FR600305,GYM,2025-08-31 06:22:00,F101812,2025-08-31,6,31,8,Sunday,3,1018
FR600306,LAB_101,2025-09-05 04:03:00,,2025-09-05,4,5,9,Friday,5,2821
FR600307,GYM,2025-09-23 22:40:00,,2025-09-23,22,23,9,Tuesday,3,2821
FR600308,LIB_ENT,2025-09-15 05:09:00,,2025-09-15,5,15,9,Monday,7,2821
FR600309,GYM,2025-09-23 23:42:00,F102766,2025-09-23,23,23,9,Tuesday,3,1573
FR600310,CAF_01,2025-09-16 08:54:00,,2025-09-16,8,16,9,Tuesday,2,2821
FR600311,CAF_01,2025-09-02 13:07:00,F102904,2025-09-02,13,2,9,Tuesday,2,1652
FR600312,AUDITORIUM,2025-09-16 11:09:00,,2025-09-16,11,16,9,Tuesday,1,2821
FR600313,GYM,2025-09-17 19:59:00,F102873,2025-09-17,19,17,9,Wednesday,3,1631
FR600314,AUDITORIUM,2025-09-19 00:29:00,,2025-09-19,0,19,9,Friday,1,2821
FR600315,LAB_101,2025-09-13 11:25:00,F101470,2025-09-13,11,13,9,Saturday,5,830
FR600316,ADMIN_LOBBY,2025-09-25 02:46:00,F102152,2025-09-25,2,25,9,Thursday,0,1216
FR600317,GYM,2025-09-01 03:39:00,,2025-09-01,3,1,9,Monday,3,2821
FR600318,HOSTEL_GATE,2025-09-13 09:08:00,F104401,2025-09-13,9,13,9,Saturday,4,2482
FR600319,LIB_ENT,2025-09-15 08:28:00,F102689,2025-09-15,8,15,9,Monday,7,1530
FR600320,AUDITORIUM,2025-09-14 21:22:00,F102164,2025-09-14,21,14,9,Sunday,1,1221
FR600321,HOSTEL_GATE,2025-08-29 06:12:00,,2025-08-29,6,29,8,Friday,4,2821
FR600322,GYM,2025-08-31 02:54:00,F100767,2025-08-31,2,31,8,Sunday,3,438
FR600323,HOSTEL_GATE,2025-09-07 10:25:00,F101697,2025-09-07,10,7,9,Sunday,4,958
FR600324,LAB_305,2025-09-13 07:16:00,F102994,2025-09-13,7,13,9,Saturday,6,1703
FR600325,HOSTEL_GATE,2025-09-24 14:41:00,,2025-09-24,14,24,9,Wednesday,4,2821
FR600326,HOSTEL_GATE,2025-09-12 00:14:00,,2025-09-12,0,12,9,Friday,4,2821
FR600327,LAB_101,2025-09-12 21:06:00,,2025-09-12,21,12,9,Friday,5,2821
FR600328,LIB_ENT,2025-09-01 20:31:00,F102671,2025-09-01,20,1,9,Monday,7,1518
FR600329,HOSTEL_GATE,2025-09-25 09:39:00,,2025-09-25,9,25,9,Thursday,4,2821
FR600330,AUDITORIUM,2025-09-02 01:43:00,,2025-09-02,1,2,9,Tuesday,1,2821
FR600331,ADMIN_LOBBY,2025-09-02 06:18:00,F101447,2025-09-02,6,2,9,Tuesday,0,816
FR600332,ADMIN_LOBBY,2025-09-09 17:28:00,F102845,2025-09-09,17,9,9,Tuesday,0,1615
FR600333,LIB_ENT,2025-09-25 21:39:00,,2025-09-25,21,25,9,Thursday,7,2821
FR600334,LIB_ENT,2025-09-07 09:18:00,,2025-09-07,9,7,9,Sunday,7,2821
FR600335,LAB_305,2025-08-31 18:44:00,F104076,2025-08-31,18,31,8,Sunday,6,2304
FR600336,AUDITORIUM,2025-09-15 12:31:00,,2025-09-15,12,15,9,Monday,1,2821
FR600337,AUDITORIUM,2025-09-20 00:39:00,,2025-09-20,0,20,9,Saturday,1,2821
FR600338,CAF_01,2025-08-29 14:24:00,F104843,2025-08-29,14,29,8,Friday,2,2734
FR600339,LAB_305,2025-08-27 23:28:00,F101797,2025-08-27,23,27,8,Wednesday,6,1011
FR600340,CAF_01,2025-09-03 07:24:00,F103558,2025-09-03,7,3,9,Wednesday,2,2007
FR600341,LIB_ENT,2025-09-02 17:10:00,F102390,2025-09-02,17,2,9,Tuesday,7,1344
FR600342,CAF_01,2025-09-22 23:30:00,F100352,2025-09-22,23,22,9,Monday,2,189
FR600343,GYM,2025-09-01 03:05:00,,2025-09-01,3,1,9,Monday,3,2821
FR600344,HOSTEL_GATE,2025-09-10 03:30:00,,2025-09-10,3,10,9,Wednesday,4,2821
FR600345,LAB_101,2025-09-05 00:37:00,F101521,2025-09-05,0,5,9,Friday,5,860
FR600346,LAB_305,2025-09-15 17:57:00,F104029,2025-09-15,17,15,9,Monday,6,2275
FR600347,LAB_101,2025-09-03 20:27:00,F101951,2025-09-03,20,3,9,Wednesday,5,1100
FR600348,HOSTEL_GATE,2025-09-09 23:41:00,,2025-09-09,23,9,9,Tuesday,4,2821
FR600349,GYM,2025-09-20 15:44:00,,2025-09-20,15,20,9,Saturday,3,2821
FR600350,ADMIN_LOBBY,2025-09-23 04:03:00,F100770,2025-09-23,4,23,9,Tuesday,0,440
FR600351,CAF_01,2025-09-09 09:32:00,F103665,2025-09-09,9,9,9,Tuesday,2,2062
FR600352,GYM,2025-09-05 12:53:00,F103008,2025-09-05,12,5,9,Friday,3,1709
FR600353,AUDITORIUM,2025-09-18 21:41:00,,2025-09-18,21,18,9,Thursday,1,2821
FR600354,ADMIN_LOBBY,2025-09-02 00:59:00,,2025-09-02,0,2,9,Tuesday,0,2821
FR600355,GYM,2025-08-30 16:58:00,,2025-08-30,16,30,8,Saturday,3,2821
FR600356,HOSTEL_GATE,2025-09-16 21:48:00,F104742,2025-09-16,21,16,9,Tuesday,4,2674
FR600357,HOSTEL_GATE,2025-09-13 00:25:00,F102205,2025-09-13,0,13,9,Saturday,4,1245
FR600358,GYM,2025-09-06 21:32:00,,2025-09-06,21,6,9,Saturday,3,2821
FR600359,ADMIN_LOBBY,2025-08-31 07:25:00,F103476,2025-08-31,7,31,8,Sunday,0,1958
FR600360,LAB_101,2025-09-03 19:37:00,,2025-09-03,19,3,9,Wednesday,5,2821
FR600361,GYM,2025-09-17 02:38:00,F100188,2025-09-17,2,17,9,Wednesday,3,101
FR600362,GYM,2025-09-12 09:48:00,,2025-09-12,9,12,9,Friday,3,2821
FR600363,AUDITORIUM,2025-09-03 19:25:00,F102267,2025-09-03,19,3,9,Wednesday,1,1276
FR600364,LAB_305,2025-09-23 10:59:00,F104433,2025-09-23,10,23,9,Tuesday,6,2504
FR600365,AUDITORIUM,2025-08-27 18:51:00,,2025-08-27,18,27,8,Wednesday,1,2821
FR600366,LAB_305,2025-09-12 16:49:00,F101177,2025-09-12,16,12,9,Friday,6,674
FR600367,LIB_ENT,2025-09-22 21:47:00,F101938,2025-09-22,21,22,9,Monday,7,1091
FR600368,AUDITORIUM,2025-09-21 18:07:00,,2025-09-21,18,21,9,Sunday,1,2821
FR600369,LIB_ENT,2025-09-17 22:53:00,F102494,2025-09-17,22,17,9,Wednesday,7,1411
FR600370,LAB_305,2025-09-06 19:04:00,,2025-09-06,19,6,9,Saturday,6,2821
FR600371,LAB_101,2025-09-04 09:20:00,F100106,2025-09-04,9,4,9,Thursday,5,59
FR600372,LAB_305,2025-09-05 14:59:00,F102634,2025-09-05,14,5,9,Friday,6,1493
FR600373,LAB_305,2025-09-16 01:49:00,,2025-09-16,1,16,9,Tuesday,6,2821
FR600374,LAB_101,2025-09-04 07:02:00,F103514,2025-09-04,7,4,9,Thursday,5,1978
FR600375,LAB_305,2025-09-08 07:57:00,F100149,2025-09-08,7,8,9,Monday,6,79
FR600376,LAB_305,2025-09-24 02:12:00,F100773,2025-09-24,2,24,9,Wednesday,6,442
FR600377,CAF_01,2025-09-05 18:52:00,,2025-09-05,18,5,9,Friday,2,2821
FR600378,AUDITORIUM,2025-09-17 07:19:00,,2025-09-17,7,17,9,Wednesday,1,2821
FR600379,HOSTEL_GATE,2025-09-10 09:53:00,,2025-09-10,9,10,9,Wednesday,4,2821
FR600380,AUDITORIUM,2025-09-14 10:00:00,,2025-09-14,10,14,9,Sunday,1,2821
FR600381,AUDITORIUM,2025-09-22 07:05:00,,2025-09-22,7,22,9,Monday,1,2821
FR600382,CAF_01,2025-09-10 12:31:00,,2025-09-10,12,10,9,Wednesday,2,2821
FR600383,ADMIN_LOBBY,2025-09-04 03:32:00,F102290,2025-09-04,3,4,9,Thursday,0,1290
FR600384,HOSTEL_GATE,2025-09-21 06:39:00,F102100,2025-09-21,6,21,9,Sunday,4,1187
FR600385,HOSTEL_GATE,2025-09-21 17:44:00,,2025-09-21,17,21,9,Sunday,4,2821
FR600386,LAB_101,2025-08-28 07:26:00,,2025-08-28,7,28,8,Thursday,5,2821
FR600387,LAB_305,2025-09-07 15:03:00,F104952,2025-09-07,15,7,9,Sunday,6,2798
FR600388,LIB_ENT,2025-09-08 08:18:00,,2025-09-08,8,8,9,Monday,7,2821
FR600389,LIB_ENT,2025-09-18 00:30:00,F101948,2025-09-18,0,18,9,Thursday,7,1099
FR600390,LAB_101,2025-09-14 07:38:00,F102436,2025-09-14,7,14,9,Sunday,5,1376
FR600391,LAB_101,2025-09-02 02:55:00,F104801,2025-09-02,2,2,9,Tuesday,5,2712
FR600392,LAB_101,2025-09-13 06:29:00,F100160,2025-09-13,6,13,9,Saturday,5,85
FR600393,AUDITORIUM,2025-09-07 23:13:00,,2025-09-07,23,7,9,Sunday,1,2821
FR600394,ADMIN_LOBBY,2025-08-30 11:55:00,F102054,2025-08-30,11,30,8,Saturday,0,1156
FR600395,LIB_ENT,2025-09-18 16:50:00,,2025-09-18,16,18,9,Thursday,7,2821
FR600396,LIB_ENT,2025-08-29 10:57:00,,2025-08-29,10,29,8,Friday,7,2821
FR600397,HOSTEL_GATE,2025-08-29 06:51:00,,2025-08-29,6,29,8,Friday,4,2821
FR600398,LAB_101,2025-09-24 21:07:00,F102763,2025-09-24,21,24,9,Wednesday,5,1570
FR600399,CAF_01,2025-09-08 06:30:00,,2025-09-08,6,8,9,Monday,2,2821
FR600400,ADMIN_LOBBY,2025-08-28 04:20:00,F101117,2025-08-28,4,28,8,Thursday,0,639
FR600401,AUDITORIUM,2025-09-16 17:46:00,F100582,2025-09-16,17,16,9,Tuesday,1,336
FR600402,GYM,2025-09-01 06:11:00,,2025-09-01,6,1,9,Monday,3,2821
FR600403,HOSTEL_GATE,2025-09-03 11:06:00,F100506,2025-09-03,11,3,9,Wednesday,4,286
FR600404,GYM,2025-09-15 10:24:00,F104781,2025-09-15,10,15,9,Monday,3,2696
FR600405,LAB_305,2025-08-31 13:41:00,,2025-08-31,13,31,8,Sunday,6,2821
FR600406,LIB_ENT,2025-09-20 23:20:00,F103038,2025-09-20,23,20,9,Saturday,7,1724
FR600407,HOSTEL_GATE,2025-09-03 22:12:00,,2025-09-03,22,3,9,Wednesday,4,2821
FR600408,AUDITORIUM,2025-09-21 06:28:00,F101690,2025-09-21,6,21,9,Sunday,1,954
FR600409,ADMIN_LOBBY,2025-09-13 08:04:00,F100391,2025-09-13,8,13,9,Saturday,0,208
FR600410,LAB_101,2025-09-15 06:35:00,F102515,2025-09-15,6,15,9,Monday,5,1429
FR600411,LIB_ENT,2025-08-28 04:38:00,F100287,2025-08-28,4,28,8,Thursday,7,161
FR600412,ADMIN_LOBBY,2025-08-30 13:50:00,F102213,2025-08-30,13,30,8,Saturday,0,1250
FR600413,LIB_ENT,2025-09-11 15:18:00,F100564,2025-09-11,15,11,9,Thursday,7,324
FR600414,LAB_305,2025-08-30 14:58:00,,2025-08-30,14,30,8,Saturday,6,2821
FR600415,HOSTEL_GATE,2025-08-27 13:20:00,F103983,2025-08-27,13,27,8,Wednesday,4,2251
FR600416,ADMIN_LOBBY,2025-09-22 05:53:00,,2025-09-22,5,22,9,Monday,0,2821
FR600417,CAF_01,2025-09-15 16:54:00,F100688,2025-09-15,16,15,9,Monday,2,398
FR600418,HOSTEL_GATE,2025-09-25 17:41:00,F100837,2025-09-25,17,25,9,Thursday,4,482
FR600419,GYM,2025-09-05 18:21:00,,2025-09-05,18,5,9,Friday,3,2821
FR600420,LAB_101,2025-09-01 01:23:00,,2025-09-01,1,1,9,Monday,5,2821
FR600421,GYM,2025-09-25 13:56:00,,2025-09-25,13,25,9,Thursday,3,2821
FR600422,GYM,2025-09-19 02:32:00,F100449,2025-09-19,2,19,9,Friday,3,248
FR600423,ADMIN_LOBBY,2025-09-08 13:49:00,F101083,2025-09-08,13,8,9,Monday,0,622
FR600424,CAF_01,2025-09-21 22:39:00,,2025-09-21,22,21,9,Sunday,2,2821
FR600425,LAB_305,2025-09-19 09:16:00,F103826,2025-09-19,9,19,9,Friday,6,2161
FR600426,LAB_305,2025-09-01 03:24:00,F102069,2025-09-01,3,1,9,Monday,6,1166
FR600427,LIB_ENT,2025-09-09 11:32:00,,2025-09-09,11,9,9,Tuesday,7,2821
FR600428,LIB_ENT,2025-09-10 01:10:00,F104353,2025-09-10,1,10,9,Wednesday,7,2458
FR600429,HOSTEL_GATE,2025-09-07 13:31:00,F103750,2025-09-07,13,7,9,Sunday,4,2112
FR600430,LIB_ENT,2025-09-05 22:53:00,,2025-09-05,22,5,9,Friday,7,2821
FR600431,CAF_01,2025-09-19 13:03:00,F104574,2025-09-19,13,19,9,Friday,2,2578
FR600432,ADMIN_LOBBY,2025-09-08 22:57:00,,2025-09-08,22,8,9,Monday,0,2821
FR600433,ADMIN_LOBBY,2025-09-24 08:12:00,F102492,2025-09-24,8,24,9,Wednesday,0,1409
FR600434,HOSTEL_GATE,2025-09-07 12:14:00,F101030,2025-09-07,12,7,9,Sunday,4,590
FR600435,ADMIN_LOBBY,2025-09-23 18:21:00,F104635,2025-09-23,18,23,9,Tuesday,0,2613
FR600436,AUDITORIUM,2025-09-22 09:33:00,F101499,2025-09-22,9,22,9,Monday,1,845
FR600437,LAB_305,2025-09-11 03:10:00,,2025-09-11,3,11,9,Thursday,6,2821
FR600438,CAF_01,2025-09-15 22:06:00,F102860,2025-09-15,22,15,9,Monday,2,1622
FR600439,LAB_101,2025-09-15 08:29:00,F102082,2025-09-15,8,15,9,Monday,5,1173
FR600440,LAB_305,2025-09-25 03:25:00,F103146,2025-09-25,3,25,9,Thursday,6,1780
FR600441,CAF_01,2025-09-01 07:57:00,F102068,2025-09-01,7,1,9,Monday,2,1165
FR600442,AUDITORIUM,2025-09-22 02:28:00,,2025-09-22,2,22,9,Monday,1,2821
FR600443,LAB_101,2025-09-15 14:26:00,F103851,2025-09-15,14,15,9,Monday,5,2174
FR600444,GYM,2025-09-25 08:11:00,F103781,2025-09-25,8,25,9,Thursday,3,2135
FR600445,LAB_305,2025-09-02 20:53:00,,2025-09-02,20,2,9,Tuesday,6,2821
FR600446,LAB_101,2025-09-16 10:54:00,F100439,2025-09-16,10,16,9,Tuesday,5,240
FR600447,HOSTEL_GATE,2025-09-17 13:05:00,F101669,2025-09-17,13,17,9,Wednesday,4,939
FR600448,CAF_01,2025-09-13 20:40:00,,2025-09-13,20,13,9,Saturday,2,2821
FR600449,HOSTEL_GATE,2025-09-24 11:38:00,F101677,2025-09-24,11,24,9,Wednesday,4,945
FR600450,ADMIN_LOBBY,2025-09-01 11:55:00,F100058,2025-09-01,11,1,9,Monday,0,32
FR600451,LIB_ENT,2025-09-06 14:26:00,,2025-09-06,14,6,9,Saturday,7,2821
FR600452,HOSTEL_GATE,2025-09-19 11:49:00,,2025-09-19,11,19,9,Friday,4,2821
FR600453,ADMIN_LOBBY,2025-09-19 03:34:00,F103479,2025-09-19,3,19,9,Friday,0,1960
FR600454,LIB_ENT,2025-09-16 00:45:00,F100911,2025-09-16,0,16,9,Tuesday,7,517
FR600455,AUDITORIUM,2025-09-14 06:48:00,F101485,2025-09-14,6,14,9,Sunday,1,838
FR600456,GYM,2025-09-16 00:14:00,,2025-09-16,0,16,9,Tuesday,3,2821
FR600457,LIB_ENT,2025-09-04 14:52:00,F104648,2025-09-04,14,4,9,Thursday,7,2620
FR600458,CAF_01,2025-09-11 23:29:00,,2025-09-11,23,11,9,Thursday,2,2821
FR600459,GYM,2025-09-15 13:35:00,F100503,2025-09-15,13,15,9,Monday,3,283
FR600460,LAB_101,2025-09-25 16:22:00,F101840,2025-09-25,16,25,9,Thursday,5,1035
FR600461,HOSTEL_GATE,2025-09-09 21:41:00,,2025-09-09,21,9,9,Tuesday,4,2821
FR600462,LAB_101,2025-09-19 16:09:00,F101237,2025-09-19,16,19,9,Friday,5,705
FR600463,HOSTEL_GATE,2025-09-08 03:40:00,F104731,2025-09-08,3,8,9,Monday,4,2665
FR600464,HOSTEL_GATE,2025-08-29 04:30:00,,2025-08-29,4,29,8,Friday,4,2821
FR600465,HOSTEL_GATE,2025-09-08 20:20:00,F102213,2025-09-08,20,8,9,Monday,4,1250
FR600466,GYM,2025-09-14 17:13:00,F103765,2025-09-14,17,14,9,Sunday,3,2122
FR600467,ADMIN_LOBBY,2025-09-07 20:27:00,F101937,2025-09-07,20,7,9,Sunday,0,1090
FR600468,LAB_101,2025-08-31 22:49:00,F103603,2025-08-31,22,31,8,Sunday,5,2033
FR600469,HOSTEL_GATE,2025-09-25 15:31:00,F100849,2025-09-25,15,25,9,Thursday,4,486
FR600470,LAB_305,2025-09-05 13:23:00,F102143,2025-09-05,13,5,9,Friday,6,1211
FR600471,LAB_305,2025-08-27 02:50:00,F104933,2025-08-27,2,27,8,Wednesday,6,2784
FR600472,GYM,2025-09-13 02:07:00,F102701,2025-09-13,2,13,9,Saturday,3,1538
FR600473,HOSTEL_GATE,2025-09-07 20:49:00,,2025-09-07,20,7,9,Sunday,4,2821
FR600474,ADMIN_LOBBY,2025-09-02 17:06:00,F101682,2025-09-02,17,2,9,Tuesday,0,949
FR600475,AUDITORIUM,2025-09-13 15:47:00,,2025-09-13,15,13,9,Saturday,1,2821
FR600476,LAB_305,2025-09-23 09:45:00,,2025-09-23,9,23,9,Tuesday,6,2821
FR600477,LAB_305,2025-09-06 13:51:00,,2025-09-06,13,6,9,Saturday,6,2821
FR600478,LAB_101,2025-09-10 17:22:00,,2025-09-10,17,10,9,Wednesday,5,2821
FR600479,AUDITORIUM,2025-09-16 06:55:00,F100130,2025-09-16,6,16,9,Tuesday,1,69
FR600480,LIB_ENT,2025-08-29 16:05:00,F100379,2025-08-29,16,29,8,Friday,7,201
FR600481,LAB_101,2025-09-13 16:35:00,,2025-09-13,16,13,9,Saturday,5,2821
FR600482,LIB_ENT,2025-09-03 14:56:00,,2025-09-03,14,3,9,Wednesday,7,2821
FR600483,AUDITORIUM,2025-09-22 08:34:00,F101667,2025-09-22,8,22,9,Monday,1,937
FR600484,HOSTEL_GATE,2025-09-04 02:07:00,F104054,2025-09-04,2,4,9,Thursday,4,2289
FR600485,LIB_ENT,2025-09-22 04:08:00,F104535,2025-09-22,4,22,9,Monday,7,2555
FR600486,LAB_305,2025-08-30 09:41:00,F102706,2025-08-30,9,30,8,Saturday,6,1541
FR600487,HOSTEL_GATE,2025-09-22 18:45:00,,2025-09-22,18,22,9,Monday,4,2821
FR600488,ADMIN_LOBBY,2025-09-04 03:44:00,F103335,2025-09-04,3,4,9,Thursday,0,1890
FR600489,LIB_ENT,2025-09-03 22:33:00,F101538,2025-09-03,22,3,9,Wednesday,7,870
FR600490,ADMIN_LOBBY,2025-09-14 10:07:00,F101060,2025-09-14,10,14,9,Sunday,0,608
FR600491,HOSTEL_GATE,2025-09-10 20:11:00,F103917,2025-09-10,20,10,9,Wednesday,4,2209
FR600492,LAB_305,2025-09-22 18:45:00,,2025-09-22,18,22,9,Monday,6,2821
FR600493,ADMIN_LOBBY,2025-09-17 08:05:00,F101564,2025-09-17,8,17,9,Wednesday,0,884
FR600494,GYM,2025-08-30 11:41:00,,2025-08-30,11,30,8,Saturday,3,2821
FR600495,LAB_305,2025-09-09 02:00:00,F103371,2025-09-09,2,9,9,Tuesday,6,1908
FR600496,AUDITORIUM,2025-08-27 03:45:00,,2025-08-27,3,27,8,Wednesday,1,2821
FR600497,GYM,2025-09-09 01:01:00,,2025-09-09,1,9,9,Tuesday,3,2821
FR600498,LAB_101,2025-09-11 04:23:00,F104166,2025-09-11,4,11,9,Thursday,5,2354
FR600499,LAB_101,2025-09-03 17:15:00,F102269,2025-09-03,17,3,9,Wednesday,5,1277
FR600500,HOSTEL_GATE,2025-09-24 18:47:00,,2025-09-24,18,24,9,Wednesday,4,2821
FR600501,CAF_01,2025-09-17 16:21:00,F103772,2025-09-17,16,17,9,Wednesday,2,2128
FR600502,ADMIN_LOBBY,2025-09-04 01:19:00,,2025-09-04,1,4,9,Thursday,0,2821
FR600503,LIB_ENT,2025-09-12 08:18:00,F102641,2025-09-12,8,12,9,Friday,7,1498
FR600504,GYM,2025-09-11 03:59:00,F102636,2025-09-11,3,11,9,Thursday,3,1495
FR600505,LAB_305,2025-09-17 09:32:00,F101447,2025-09-17,9,17,9,Wednesday,6,816
FR600506,CAF_01,2025-08-28 17:17:00,,2025-08-28,17,28,8,Thursday,2,2821
FR600507,ADMIN_LOBBY,2025-09-13 13:06:00,F104209,2025-09-13,13,13,9,Saturday,0,2381
FR600508,LAB_305,2025-09-10 13:54:00,,2025-09-10,13,10,9,Wednesday,6,2821
FR600509,GYM,2025-09-09 12:36:00,,2025-09-09,12,9,9,Tuesday,3,2821
FR600510,HOSTEL_GATE,2025-09-08 19:45:00,,2025-09-08,19,8,9,Monday,4,2821
FR600511,ADMIN_LOBBY,2025-09-23 06:53:00,,2025-09-23,6,23,9,Tuesday,0,2821
FR600512,ADMIN_LOBBY,2025-09-08 23:38:00,F102698,2025-09-08,23,8,9,Monday,0,1535
FR600513,AUDITORIUM,2025-09-20 03:11:00,F102509,2025-09-20,3,20,9,Saturday,1,1424
FR600514,GYM,2025-09-22 00:54:00,,2025-09-22,0,22,9,Monday,3,2821
FR600515,AUDITORIUM,2025-08-29 10:39:00,F101337,2025-08-29,10,29,8,Friday,1,759
FR600516,ADMIN_LOBBY,2025-09-21 11:20:00,,2025-09-21,11,21,9,Sunday,0,2821
FR600517,HOSTEL_GATE,2025-09-02 19:40:00,,2025-09-02,19,2,9,Tuesday,4,2821
FR600518,CAF_01,2025-08-29 15:22:00,,2025-08-29,15,29,8,Friday,2,2821
FR600519,LAB_305,2025-09-07 02:47:00,F102061,2025-09-07,2,7,9,Sunday,6,1161
FR600520,LIB_ENT,2025-08-30 00:27:00,,2025-08-30,0,30,8,Saturday,7,2821
FR600521,LAB_101,2025-09-19 12:51:00,F102698,2025-09-19,12,19,9,Friday,5,1535
FR600522,CAF_01,2025-08-31 10:28:00,,2025-08-31,10,31,8,Sunday,2,2821
FR600523,ADMIN_LOBBY,2025-09-06 11:02:00,,2025-09-06,11,6,9,Saturday,0,2821
FR600524,GYM,2025-09-22 20:00:00,F100003,2025-09-22,20,22,9,Monday,3,3
FR600525,ADMIN_LOBBY,2025-09-11 19:01:00,,2025-09-11,19,11,9,Thursday,0,2821
FR600526,GYM,2025-09-25 06:22:00,,2025-09-25,6,25,9,Thursday,3,2821
FR600527,LAB_305,2025-09-11 21:11:00,F103259,2025-09-11,21,11,9,Thursday,6,1847
FR600528,ADMIN_LOBBY,2025-09-16 20:34:00,F100775,2025-09-16,20,16,9,Tuesday,0,444
FR600529,LIB_ENT,2025-09-19 01:42:00,,2025-09-19,1,19,9,Friday,7,2821
FR600530,LAB_305,2025-09-22 22:16:00,F102097,2025-09-22,22,22,9,Monday,6,1185
FR600531,GYM,2025-08-29 07:39:00,,2025-08-29,7,29,8,Friday,3,2821
FR600532,LAB_101,2025-09-25 12:12:00,F100179,2025-09-25,12,25,9,Thursday,5,96
FR600533,LAB_305,2025-09-21 07:26:00,,2025-09-21,7,21,9,Sunday,6,2821
FR600534,HOSTEL_GATE,2025-08-30 04:35:00,,2025-08-30,4,30,8,Saturday,4,2821
FR600535,HOSTEL_GATE,2025-09-21 23:40:00,,2025-09-21,23,21,9,Sunday,4,2821
FR600536,LAB_101,2025-09-17 23:52:00,,2025-09-17,23,17,9,Wednesday,5,2821
FR600537,LAB_305,2025-09-09 13:15:00,,2025-09-09,13,9,9,Tuesday,6,2821
FR600538,HOSTEL_GATE,2025-09-04 08:30:00,,2025-09-04,8,4,9,Thursday,4,2821
FR600539,AUDITORIUM,2025-09-19 12:26:00,,2025-09-19,12,19,9,Friday,1,2821
FR600540,HOSTEL_GATE,2025-09-06 20:37:00,F102381,2025-09-06,20,6,9,Saturday,4,1337
