note_id,entity_id,category,text,timestamp
N400379,E103869,incident,Wi-Fi not working in hostel block.,04-09-2025 19:20
N400380,E104091,helpdesk,Wi-Fi not working in hostel block.,19-09-2025 06:51
N400381,E106487,feedback,Wi-Fi not working in hostel block.,25-09-2025 01:41
N400382,E104232,feedback,Requesting lab access.,19-09-2025 11:24
N400383,E101286,maintenance,CCTV near library needs check.,19-09-2025 14:56
N400384,E105164,maintenance,Wi-Fi not working in hostel block.,11-09-2025 06:10
N400385,E100056,rsvp,Confirmed attendance for robotics workshop.,07-09-2025 23:27
N400386,E103645,maintenance,Wi-Fi not working in hostel block.,10-09-2025 22:53
N400387,E106993,feedback,Wi-Fi not working in hostel block.,06-09-2025 23:41
N400388,E100032,rsvp,CCTV near library needs check.,22-09-2025 14:57
N400389,E102644,feedback,Confirmed attendance for robotics workshop.,29-08-2025 01:19
N400390,E101159,maintenance,Broken chair in seminar room.,28-08-2025 13:20
N400391,E100570,maintenance,Confirmed attendance for robotics workshop.,12-09-2025 09:23
N400392,E106831,feedback,Wi-Fi not working in hostel block.,18-09-2025 23:32
N400393,E101117,helpdesk,CCTV near library needs check.,10-09-2025 12:09
N400394,E106437,incident,Confirmed attendance for robotics workshop.,05-09-2025 07:40
N400395,E105647,rsvp,Wi-Fi not working in hostel block.,17-09-2025 11:52
N400396,E103808,helpdesk,Confirmed attendance for robotics workshop.,02-09-2025 14:23
N400397,E106993,incident,Requesting lab access.,30-08-2025 22:05
N400398,E100667,helpdesk,Confirmed attendance for robotics workshop.,21-09-2025 02:23
N400399,E106180,incident,Wi-Fi not working in hostel block.,11-09-2025 04:37
N400400,E106292,feedback,CCTV near library needs check.,13-09-2025 20:24
N400401,E106300,feedback,Broken chair in seminar room.,16-09-2025 12:31
N400402,E105183,helpdesk,Requesting lab access.,04-09-2025 01:03
N400403,E106362,incident,Confirmed attendance for robotics workshop.,17-09-2025 08:50
N400404,E102205,feedback,Broken chair in seminar room.,13-09-2025 01:11
N400405,E105652,helpdesk,Broken chair in seminar room.,08-09-2025 13:27
N400406,E102037,maintenance,Broken chair in seminar room.,04-09-2025 18:38
N400407,E106476,feedback,Requesting lab access.,20-09-2025 16:29
N400408,E101986,rsvp,Broken chair in seminar room.,02-09-2025 21:00
N400409,E101153,helpdesk,Confirmed attendance for robotics workshop.,09-09-2025 14:47
N400410,E105537,incident,CCTV near library needs check.,11-09-2025 12:34
N400411,E101009,incident,Requesting lab access.,14-09-2025 11:06
N400412,E102137,feedback,CCTV near library needs check.,31-08-2025 05:13
N400413,E105662,incident,Confirmed attendance for robotics workshop.,07-09-2025 23:43
N400414,E106577,rsvp,CCTV near library needs check.,24-09-2025 20:57
N400415,E104841,incident,Confirmed attendance for robotics workshop.,11-09-2025 02:23
N400416,E101090,helpdesk,Confirmed attendance for robotics workshop.,24-09-2025 21:10
N400417,E101247,maintenance,Confirmed attendance for robotics workshop.,23-09-2025 23:02
N400418,E102078,rsvp,Broken chair in seminar room.,03-09-2025 03:28
N400419,E104176,helpdesk,Requesting lab access.,05-09-2025 19:14
N400420,E101027,maintenance,CCTV near library needs check.,04-09-2025 18:11
N400421,E106247,rsvp,Requesting lab access.,01-09-2025 07:38
N400422,E105045,maintenance,Requesting lab access.,10-09-2025 05:02
N400423,E101091,incident,Broken chair in seminar room.,22-09-2025 19:01
N400424,E100092,helpdesk,Broken chair in seminar room.,28-08-2025 08:26
N400425,E102849,maintenance,CCTV near library needs check.,19-09-2025 10:50
N400426,E104795,feedback,Broken chair in seminar room.,09-09-2025 15:06
N400427,E104952,maintenance,Wi-Fi not working in hostel block.,21-09-2025 06:21
N400428,E103900,helpdesk,Confirmed attendance for robotics workshop.,09-09-2025 04:00
N400429,E105032,helpdesk,Wi-Fi not working in hostel block.,17-09-2025 02:31
N400430,E106670,helpdesk,Requesting lab access.,20-09-2025 04:33
N400431,E101137,helpdesk,Requesting lab access.,18-09-2025 21:26
N400432,E100596,feedback,Broken chair in seminar room.,20-09-2025 03:29
N400433,E100607,feedback,Confirmed attendance for robotics workshop.,02-09-2025 17:14
N400434,E100073,feedback,Confirmed attendance for robotics workshop.,04-09-2025 16:43
N400435,E101172,rsvp,Broken chair in seminar room.,19-09-2025 09:19
N400436,E101928,feedback,Broken chair in seminar room.,31-08-2025 05:10
N400437,E100241,feedback,Confirmed attendance for robotics workshop.,08-09-2025 22:10
N400438,E101974,maintenance,Broken chair in seminar room.,08-09-2025 16:32
N400439,E104801,feedback,CCTV near library needs check.,04-09-2025 02:04
N400440,E104100,rsvp,Requesting lab access.,03-09-2025 08:46
N400441,E100355,helpdesk,Broken chair in seminar room.,13-09-2025 17:06
N400442,E104179,feedback,CCTV near library needs check.,16-09-2025 13:31
N400443,E102582,maintenance,Requesting lab access.,25-09-2025 20:46
N400444,E103205,maintenance,Requesting lab access.,31-08-2025 06:20
N400445,E105876,helpdesk,Wi-Fi not working in hostel block.,09-09-2025 05:25
N400446,E101204,incident,Wi-Fi not working in hostel block.,05-09-2025 12:53
N400447,E103486,incident,Confirmed attendance for robotics workshop.,05-09-2025 15:26
N400448,E102359,feedback,Requesting lab access.,24-09-2025 00:51
N400449,E102101,helpdesk,Wi-Fi not working in hostel block.,15-09-2025 02:50
N400450,E103575,rsvp,Wi-Fi not working in hostel block.,12-09-2025 02:01
N400451,E105431,rsvp,Broken chair in seminar room.,07-09-2025 04:12
N400452,E100541,rsvp,Broken chair in seminar room.,20-09-2025 20:33
N400453,E100938,helpdesk,Broken chair in seminar room.,27-08-2025 00:24
N400454,E100219,helpdesk,CCTV near library needs check.,22-09-2025 13:12
N400455,E104476,helpdesk,Broken chair in seminar room.,14-09-2025 16:47
N400456,E100432,feedback,Wi-Fi not working in hostel block.,31-08-2025 15:05
N400457,E103886,maintenance,Broken chair in seminar room.,19-09-2025 06:22
N400458,E106148,incident,Broken chair in seminar room.,01-09-2025 18:03
N400459,E103595,incident,Confirmed attendance for robotics workshop.,08-09-2025 18:03
N400460,E100895,maintenance,Wi-Fi not working in hostel block.,27-08-2025 00:32
N400461,E104547,maintenance,CCTV near library needs check.,27-08-2025 14:17
N400462,E105233,rsvp,Wi-Fi not working in hostel block.,14-09-2025 01:32
N400463,E106912,feedback,Broken chair in seminar room.,19-09-2025 09:25
N400464,E104621,maintenance,Confirmed attendance for robotics workshop.,16-09-2025 23:45
N400465,E102031,helpdesk,Confirmed attendance for robotics workshop.,24-09-2025 14:08
N400466,E106123,helpdesk,CCTV near library needs check.,23-09-2025 12:22
N400467,E101210,incident,Confirmed attendance for robotics workshop.,24-09-2025 04:17
N400468,E103088,incident,Broken chair in seminar room.,08-09-2025 12:09
N400469,E100912,maintenance,Broken chair in seminar room.,09-09-2025 11:54
N400470,E104030,maintenance,Confirmed attendance for robotics workshop.,14-09-2025 02:53
N400471,E101485,helpdesk,Broken chair in seminar room.,17-09-2025 11:22
N400472,E104904,rsvp,Wi-Fi not working in hostel block.,20-09-2025 21:02
N400473,E102053,feedback,Wi-Fi not working in hostel block.,22-09-2025 19:26
N400474,E102488,rsvp,Confirmed attendance for robotics workshop.,06-09-2025 04:41
N400475,E104368,maintenance,Wi-Fi not working in hostel block.,19-09-2025 01:04
N400476,E100381,rsvp,Wi-Fi not working in hostel block.,31-08-2025 21:08
N400477,E106452,helpdesk,Requesting lab access.,17-09-2025 19:29
N400478,E100051,helpdesk,Requesting lab access.,22-09-2025 16:42
N400479,E104747,feedback,Requesting lab access.,20-09-2025 14:18
N400480,E102715,rsvp,Broken chair in seminar room.,03-09-2025 12:53
N400481,E103610,incident,Requesting lab access.,30-08-2025 06:03
N400482,E102715,rsvp,Wi-Fi not working in hostel block.,10-09-2025 22:03
N400483,E101847,feedback,Wi-Fi not working in hostel block.,04-09-2025 05:35
N400484,E102800,rsvp,CCTV near library needs check.,13-09-2025 05:13
N400485,E105565,helpdesk,Confirmed attendance for robotics workshop.,14-09-2025 05:37
N400486,E101394,maintenance,Confirmed attendance for robotics workshop.,07-09-2025 23:26
N400487,E104292,helpdesk,Broken chair in seminar room.,28-08-2025 03:10
N400488,E105895,maintenance,Wi-Fi not working in hostel block.,14-09-2025 12:16
N400489,E101703,maintenance,CCTV near library needs check.,02-09-2025 23:52
N400490,E100317,rsvp,CCTV near library needs check.,22-09-2025 22:26
N400491,E105365,feedback,Broken chair in seminar room.,13-09-2025 10:56
N400492,E102949,rsvp,Requesting lab access.,08-09-2025 04:37
N400493,E106120,incident,CCTV near library needs check.,08-09-2025 04:48
N400494,E105463,maintenance,Wi-Fi not working in hostel block.,02-09-2025 17:35
N400495,E101056,feedback,Requesting lab access.,10-09-2025 14:29
N400496,E102348,incident,Requesting lab access.,06-09-2025 18:10
N400497,E101198,feedback,Wi-Fi not working in hostel block.,21-09-2025 11:38
N400498,E100561,rsvp,Wi-Fi not working in hostel block.,02-09-2025 02:09
N400499,E103971,maintenance,Wi-Fi not working in hostel block.,15-09-2025 00:25
N400500,E106618,incident,Confirmed attendance for robotics workshop.,14-09-2025 03:44
N400501,E100954,incident,CCTV near library needs check.,25-09-2025 17:15
N400502,E106182,helpdesk,CCTV near library needs check.,10-09-2025 16:45
N400503,E100923,helpdesk,Requesting lab access.,29-08-2025 02:55
N400504,E106866,rsvp,Broken chair in seminar room.,06-09-2025 18:02
N400505,E105435,helpdesk,Confirmed attendance for robotics workshop.,29-08-2025 04:47
N400506,E103750,helpdesk,Confirmed attendance for robotics workshop.,09-09-2025 03:53
N400507,E100042,rsvp,Confirmed attendance for robotics workshop.,30-08-2025 00:17
N400508,E105957,incident,Wi-Fi not working in hostel block.,06-09-2025 07:47
N400509,E102475,feedback,Broken chair in seminar room.,15-09-2025 20:55
N400510,E101695,rsvp,CCTV near library needs check.,25-09-2025 06:45
N400511,E104836,maintenance,Broken chair in seminar room.,15-09-2025 21:20
N400512,E101655,feedback,CCTV near library needs check.,20-09-2025 05:54
N400513,E100626,helpdesk,Confirmed attendance for robotics workshop.,18-09-2025 02:13
N400514,E100520,incident,Broken chair in seminar room.,30-08-2025 01:12
N400515,E104417,feedback,Broken chair in seminar room.,07-09-2025 18:13
N400516,E106489,rsvp,Broken chair in seminar room.,17-09-2025 09:10
N400517,E101148,helpdesk,Broken chair in seminar room.,16-09-2025 11:33
N400518,E103434,rsvp,Confirmed attendance for robotics workshop.,01-09-2025 17:30
N400519,E103521,incident,Confirmed attendance for robotics workshop.,31-08-2025 05:58
N400520,E104066,incident,Broken chair in seminar room.,11-09-2025 04:31
N400521,E101646,feedback,Broken chair in seminar room.,14-09-2025 23:59
N400522,E103678,maintenance,Confirmed attendance for robotics workshop.,16-09-2025 13:22
N400523,E104298,maintenance,Requesting lab access.,30-08-2025 19:53
N400524,E101771,incident,Broken chair in seminar room.,18-09-2025 23:53
N400525,E102973,feedback,Broken chair in seminar room.,14-09-2025 10:18
N400526,E102483,helpdesk,CCTV near library needs check.,10-09-2025 05:57
N400527,E104963,incident,Requesting lab access.,16-09-2025 08:34
N400528,E100993,rsvp,CCTV near library needs check.,28-08-2025 07:25
N400529,E100261,helpdesk,Requesting lab access.,24-09-2025 05:18
N400530,E103765,incident,CCTV near library needs check.,27-08-2025 04:38
N400531,E104559,helpdesk,CCTV near library needs check.,21-09-2025 16:46
N400532,E101808,incident,Broken chair in seminar room.,30-08-2025 09:08
N400533,E104433,rsvp,Confirmed attendance for robotics workshop.,31-08-2025 06:46
N400534,E102863,rsvp,Confirmed attendance for robotics workshop.,19-09-2025 04:41
N400535,E101287,incident,Wi-Fi not working in hostel block.,15-09-2025 04:00
N400536,E102184,feedback,Confirmed attendance for robotics workshop.,21-09-2025 05:06
N400537,E102256,feedback,Broken chair in seminar room.,04-09-2025 22:59
N400538,E106835,rsvp,Requesting lab access.,10-09-2025 22:22
N400539,E105380,helpdesk,Wi-Fi not working in hostel block.,10-09-2025 17:48
N400540,E103580,helpdesk,Confirmed attendance for robotics workshop.,30-08-2025 03:52
N400541,E106199,feedback,Wi-Fi not working in hostel block.,08-09-2025 00:29
N400542,E104994,helpdesk,CCTV near library needs check.,12-09-2025 17:50
N400543,E104170,feedback,Broken chair in seminar room.,31-08-2025 19:43
N400544,E102770,maintenance,Broken chair in seminar room.,29-08-2025 20:08
N400545,E104106,incident,Broken chair in seminar room.,12-09-2025 12:50
N400546,E106128,feedback,CCTV near library needs check.,25-09-2025 01:18
N400547,E103217,incident,Requesting lab access.,29-08-2025 20:09
N400548,E100474,feedback,Wi-Fi not working in hostel block.,30-08-2025 18:49
N400549,E101518,incident,Wi-Fi not working in hostel block.,09-09-2025 16:59
N400550,E102360,incident,Wi-Fi not working in hostel block.,04-09-2025 15:48
N400551,E104955,incident,CCTV near library needs check.,29-08-2025 04:56
N400552,E101472,maintenance,Wi-Fi not working in hostel block.,21-09-2025 06:38
N400553,E103494,feedback,Confirmed attendance for robotics workshop.,31-08-2025 01:33
N400554,E102517,incident,Confirmed attendance for robotics workshop.,11-09-2025 22:19
N400555,E102775,helpdesk,CCTV near library needs check.,05-09-2025 16:38
N400556,E103142,feedback,Wi-Fi not working in hostel block.,08-09-2025 16:31
N400557,E106893,maintenance,Wi-Fi not working in hostel block.,12-09-2025 20:33
N400558,E103502,feedback,Wi-Fi not working in hostel block.,31-08-2025 22:45
N400559,E102114,incident,Requesting lab access.,17-09-2025 19:37
N400560,E100118,feedback,Wi-Fi not working in hostel block.,05-09-2025 14:51
N400561,E103319,rsvp,Wi-Fi not working in hostel block.,23-09-2025 04:12
N400562,E104907,maintenance,Broken chair in seminar room.,30-08-2025 06:18
N400563,E101490,incident,Requesting lab access.,12-09-2025 11:43
N400564,E103606,rsvp,Requesting lab access.,20-09-2025 17:01
N400565,E105475,incident,CCTV near library needs check.,24-09-2025 02:52
N400566,E103979,rsvp,Wi-Fi not working in hostel block.,02-09-2025 13:47
N400567,E102015,feedback,Wi-Fi not working in hostel block.,18-09-2025 10:19
N400568,E101448,helpdesk,Wi-Fi not working in hostel block.,20-09-2025 09:23
N400569,E100252,helpdesk,Confirmed attendance for robotics workshop.,19-09-2025 23:54
N400570,E104563,feedback,Broken chair in seminar room.,29-08-2025 18:19
N400571,E103706,maintenance,CCTV near library needs check.,07-09-2025 11:52
N400572,E105862,maintenance,Wi-Fi not working in hostel block.,01-09-2025 06:58
N400573,E104992,maintenance,Confirmed attendance for robotics workshop.,25-09-2025 16:28
N400574,E100520,feedback,CCTV near library needs check.,03-09-2025 04:30
N400575,E104672,feedback,Requesting lab access.,14-09-2025 15:39
N400576,E101331,helpdesk,Confirmed attendance for robotics workshop.,06-09-2025 01:20
N400577,E106660,feedback,Confirmed attendance for robotics workshop.,24-09-2025 16:40
N400578,E105175,feedback,CCTV near library needs check.,17-09-2025 12:36
N400579,E100275,incident,Confirmed attendance for robotics workshop.,13-09-2025 16:56
N400580,E104549,feedback,Requesting lab access.,28-08-2025 07:56
N400581,E103663,maintenance,Confirmed attendance for robotics workshop.,30-08-2025 12:17
N400582,E105758,incident,Requesting lab access.,17-09-2025 10:24
N400583,E101276,helpdesk,Requesting lab access.,30-08-2025 09:06
N400584,E102312,incident,Requesting lab access.,03-09-2025 07:10
N400585,E103619,maintenance,CCTV near library needs check.,01-09-2025 17:07
N400586,E103238,incident,Requesting lab access.,02-09-2025 22:11
N400587,E105801,incident,Requesting lab access.,14-09-2025 04:14
N400588,E100193,maintenance,Confirmed attendance for robotics workshop.,02-09-2025 19:38
N400589,E101744,helpdesk,CCTV near library needs check.,27-08-2025 01:35
N400590,E102310,rsvp,Requesting lab access.,13-09-2025 05:05
N400591,E103284,incident,Broken chair in seminar room.,04-09-2025 04:04
N400592,E100107,feedback,Requesting lab access.,23-09-2025 07:37
N400593,E100560,maintenance,Requesting lab access.,13-09-2025 18:38
N400594,E103101,incident,CCTV near library needs check.,18-09-2025 10:49
